id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao
28438940;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;07 - FUNDO ESPECIAL PETROLEO FEP;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;469,19
28438941;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;07 - FUNDO ESPECIAL PETROLEO FEP;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180231 - Cota-parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal;729403,29
28438942;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;07 - FUNDO ESPECIAL PETROLEO FEP;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180241 - Cota-parte Royalties pelo Excedente da Produção do Petróleo - Lei nº 9.478/97, artigo 49, I e II - Principal;0,04
28438943;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;07 - FUNDO ESPECIAL PETROLEO FEP;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180261 - Cota-Parte do Fundo Especial do Petróleo - FEP - Principal;103516,73
28438944;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;08 - ROYALTIES PETROBRAS;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180231 - Cota-parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal;70379,24
28438945;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;56 - INFRA-ESTRUT.-CAPEAMENTO E RECAPEAMENTO RUAS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;2,54
28438946;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;12 - DRENAGEM URB.CONTR. EROSAO APF 0351027.20-11 PAC;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;21719,74
28438947;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;15 - GINASIO POLIESPORTIVO BOM VIVER APF.364.690-32;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;240,52
28438948;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;18 - TRABALHO SOCIAL ALPES I MINHA CASA MINHA VIDA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;2,19
28438949;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;18 - TRABALHO SOCIAL ALPES II MINHA CASA MINHA VIDA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;3,27
28438950;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;01 - PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR-FNDE/PNAE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;680,20
28438951;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;01 - PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR-FNDE/PNAE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;128271,60
28438952;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;02 - PROG.NAC.DE ALIMENTACAO ESCOLAR-FNDE/PNAE CRECHES;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;57651,60
28438953;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;04 - PROG.NAC.DE ALIM.ESCOLAR-FNDE/PNAE - PRE-ESCOLA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;43500,80
28438954;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;05 - PROG.NAC.DE ALIMENTACAO ESCOLAR FNDE/PNAE-EJA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;10182,40
28438955;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;06 - PROG.NAC.ALIMENTACAO ESCOLAR FNDE/PNAE ENS.MEDIO;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;51723,40
28438956;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;09 - ALIMENT.ESCOLAR-ATEND.EDUCACIONAL ESPECIALIZADO;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;1229,60
28438957;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;10 - TRANSF. FNDE - APOIO FINANCEIRO EXTRAORDINARIO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;6,24
28438958;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;210 - EDUCAÇÃO INFANTIL - RECURSOS ESPECÍFICOS;11 - TERMO DE COMPROMISSO - PAR (PLANO DE ACOES ARTICUL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;723,85
28438959;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;210 - EDUCAÇÃO INFANTIL - RECURSOS ESPECÍFICOS;14 - APOIO A CRECHES - BRASIL CARINHOSO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;116,28
28438960;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;212 - EDUCAÇÃO INFANTIL - CRECHE;05 - PLANO DE ACOES ARTICULADAS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;41,38
28438961;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;04 - PROGR.NAC.APOIO TRANSPORTE ESCOLAR-PNATE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;396,85
28438962;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;04 - PROGR.NAC.APOIO TRANSPORTE ESCOLAR-PNATE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180541 - Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar - PNATE - Principal;82625,40
28438963;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;06 - CONTRIBUICAO SALARIO EDUCACAO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;2382,37
28438964;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;06 - CONTRIBUICAO SALARIO EDUCACAO;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180511 - Transferências do Salário-Educação - Principal;703692,07
28438965;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;31 - PAR - MOBILIARIO EDUCACAO BASICA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;8,47
28438966;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;32 - ONIBUS URBANO ESCOLAR;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;5,47
28438967;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;33 - INCENTIVO AO FORTALECIMENTO GESTAO VIG. SANITARIA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;0,83
28438968;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;58 - ESTRUTURACAO REDE SERVICOS ATENCAO BASICA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;1,12
28438969;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;62 - COSNTRUCAO UPA N.SRA. APARECIDA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;0,43
28438970;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;63 - COSNTRUCAO UBS 16 - SAO CAMILO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;1,39
28438971;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;64 - COSNTRUCAO UBS 10 - DONA TONICA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;15,61
28438972;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;65 - COSNTRUCAO UBS 13 - PORTAL DO EDEN;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;2,20
28438973;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;69 - AMPLIACAO UBS 03 - SAO JUDAS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;0,16
28438974;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;01 - ATENCAO BASICA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde;17180311 - Transferência de Recursos do SUS - Atenção Básica - Principal;450486,00
28438975;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;01 - ATENCAO MEDIA ALTA COMPLEX AMBULATORIAL HOSPITALAR;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde;17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal;481435,74
28438976;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;02 - EQUIPAMENTOS PARA UNIDADES DE SAUDE;20000000 - Receitas de Capital;24000000 - Transferências de Capital;24100000 - Transferências da União e de suas Entidades;24180000 - Transferências da União;24180400 - Transferências de Recursos do Sistema Único de Saúde - SUS - Bloco Investimentos na Rede de Serviços Públicos de Saúde;24180421 - Transferências de Recursos do Sistema Único de Saúde - SUS destinados à Atenção Especializada - Principal;81600,00
28438977;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;303 - VIGILÂNCIA EM SAÚDE;01 - VIGILANCIA EM SAUDE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde;17180331 - Transferência de Recursos do SUS - Vigilância em Saúde - Principal;69404,73
28438978;2019;Itu;PREFEITURA MUNICIPAL DE ITU;7;Julho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;304 - ASSISTÊNCIA FARMACÊUTICA;01 - ASSISTENCIA FARMACEUTICA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específicas de Estados, DF, Municípios;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde;17180341 - Transferência de Recursos do SUS - Assistência Farmacêutica - Principal;49609,12
